file,status,changes,error
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southwest-isd\evaluation-child-find-southwest-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southwest-isd\grievance-dispute-resolution-southwest-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southwest-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southwest-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\southwest-isd\what-is-an-fie-southwest-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\splendora-isd\ard-process-guide-splendora-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\splendora-isd\es\como-solicitar-una-evaluacion-fie-splendora.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\splendora-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\splendora-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\splendora-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\splendora-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\splendora-isd\evaluation-child-find-splendora-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\splendora-isd\grievance-dispute-resolution-splendora-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\splendora-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\splendora-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\splendora-isd\what-is-an-fie-splendora-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-branch-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-branch-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-branch-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-branch-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-branch-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-branch-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-branch-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-branch-isd\what-is-an-fie-spring-branch-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\es\como-solicitar-una-evaluacion-fie-irving-isd-texas.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\es\como-solicitar-una-evaluacion-fie-spring-branch-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\es\como-solicitar-una-evaluacion-fie-spring-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\es\guia-proceso-ard.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\es\resolucion-disputas.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\es\servicios-dislexia.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\es\solicitar-evaluacion.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\spring-isd\what-is-an-fie-spring-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\springtown-isd\ard-process-guide-springtown-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\springtown-isd\es\como-solicitar-una-evaluacion-fie-princeton-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\springtown-isd\es\como-solicitar-una-evaluacion-fie-springtown.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\springtown-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\springtown-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\springtown-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\springtown-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\springtown-isd\evaluation-child-find-springtown-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\springtown-isd\grievance-dispute-resolution-springtown-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\springtown-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\springtown-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\springtown-isd\what-is-an-fie-springtown-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\stephenville-isd\ard-process-guide-stephenville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\stephenville-isd\es\como-solicitar-una-evaluacion-fie-stephenville.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\stephenville-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\stephenville-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\stephenville-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\stephenville-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\stephenville-isd\evaluation-child-find-stephenville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\stephenville-isd\grievance-dispute-resolution-stephenville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\stephenville-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\stephenville-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\stephenville-isd\what-is-an-fie-stephenville-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sulphur-springs-isd\ard-process-guide-sulphur-springs-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sulphur-springs-isd\es\como-solicitar-una-evaluacion-fie-sulphur-springs.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sulphur-springs-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sulphur-springs-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sulphur-springs-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sulphur-springs-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sulphur-springs-isd\evaluation-child-find-sulphur-springs-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sulphur-springs-isd\grievance-dispute-resolution-sulphur-springs-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sulphur-springs-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sulphur-springs-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\sulphur-springs-isd\what-is-an-fie-sulphur-springs-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\taylor-isd\ard-process-guide-taylor-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\taylor-isd\es\como-solicitar-una-evaluacion-fie-taylor.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\taylor-isd\es\como-solicitar-una-evaluacion-fie-tyler-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\taylor-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\taylor-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\taylor-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\taylor-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\taylor-isd\evaluation-child-find-taylor-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\taylor-isd\grievance-dispute-resolution-taylor-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\taylor-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\taylor-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\taylor-isd\what-is-an-fie-taylor-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\temple-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\temple-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\temple-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\temple-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\temple-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\temple-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\temple-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\temple-isd\what-is-an-fie-temple-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\terrell-isd\ard-process-guide-terrell-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\terrell-isd\es\como-solicitar-una-evaluacion-fie-terrell.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\terrell-isd\es\evaluacion-educacion-especial-child-find.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\terrell-isd\es\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\terrell-isd\es\proceso-ard-guia-para-padres.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\terrell-isd\es\quejas-y-disputas-educacion-especial.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\terrell-isd\evaluation-child-find-terrell-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\terrell-isd\grievance-dispute-resolution-terrell-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\terrell-isd\how-to-request-evaluation.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\terrell-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\terrell-isd\what-is-an-fie-terrell-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texarkana-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texarkana-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texarkana-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texarkana-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texarkana-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texarkana-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texarkana-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texarkana-isd\what-is-an-fie-texarkana-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texas-city-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texas-city-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texas-city-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texas-city-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texas-city-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texas-city-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texas-city-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\texas-city-isd\what-is-an-fie-texas-city-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\tomball-isd\ard-process-guide.html,fixed,Moved offer [Free ARD Rights Scan] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\tomball-isd\dyslexia-services.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\tomball-isd\evaluation-child-find.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\tomball-isd\grievance-dispute-resolution.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\tomball-isd\index.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\tomball-isd\leadership-directory.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\tomball-isd\partners.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\tomball-isd\what-is-an-fie-tomball-isd.html,fixed,Moved offer [Show the ISD You Mean Business] to after paragraph 2,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\tuloso-midway-isd\ard-process-guide-tuloso-midway-isd.html,unchanged,,
C:\Users\elisa\OneDrive\Documents\texas-special-ed-site\districts\tuloso-midway-isd\es\como-solicitar-una-evaluacion-fie-midway-isd.html,unchanged,,
